"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","dram__bytes_read.sum","dram__bytes_write.sum","gpu__time_duration.avg"
"","","","","","","","","","","","Mbyte","Mbyte","us"
"0","3625558","python3.13","127.0.0.1","void at::<unnamed>::distribution_elementwise_grid_stride_kernel<unsigned int, 4, void templates::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(curandStatePhilox4_32_10 *) (instance 2)], void at::<unnamed>::distribution_nullary_kernel<long, unsigned int, uint4, at::CUDAGeneratorImpl *, void templates::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(curandStatePhilox4_32_10 *) (instance 2)], void templates::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(unsigned int) (instance 1)]>(at::TensorIteratorBase &, T4, const T5 &, T6)::[lambda(int, unsigned int) (instance 1)]>(long, at::PhiloxCudaState, T3, T4)","1","7","(256, 1, 1)","(2, 1, 1)","0","8.0","0.011008","0.000000","4.384000"
"1","3625558","python3.13","127.0.0.1","void at::vectorized_gather_kernel<16, long>(char *, char *, T2 *, int, long, long, long, long, bool)","1","7","(256, 1, 1)","(512, 2, 1)","0","8.0","3.325312","0.000000","8.352000"
"2","3625558","python3.13","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","1","7","(64, 1, 1)","(8, 1, 1)","0","8.0","0.002688","0.000000","2.976000"
"3","3625558","python3.13","127.0.0.1","void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithCast<1>, memory::StoreWithCast<1>>(int, T1, T2, T4, T5, T6, T7)","1","7","(128, 1, 1)","(1, 1, 1)","0","8.0","0.036224","0.000000","7.360000"
"4","3625558","python3.13","127.0.0.1","void gemmk1_kernel<int, float, 256, 5, 0, 0, 0, 0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float, 0>(cublasGemmk1Params<T2, T9, T10, T11, T12, biasType<T11::value_type, T12>::type>)","1","7","(256, 1, 1)","(16, 2, 1)","0","8.0","0.008192","0.000000","3.904000"
"5","3625558","python3.13","127.0.0.1","void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<4>, unsigned int, 3, 64, 64>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(512, 1, 1)","(216, 2, 1)","0","8.0","0.136832","0.000000","7.840000"
"6","3625558","python3.13","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(64, 1, 1)","0","8.0","0.301952","0.000000","5.216000"
"7","3625558","python3.13","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(64, 1, 1)","0","8.0","0.266880","0.000000","3.808000"
"8","3625558","python3.13","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(64, 1, 1)","0","8.0","0.301824","0.000000","5.120000"
"9","3625558","python3.13","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(64, 1, 1)","0","8.0","0.266880","0.000000","3.840000"
"10","3625558","python3.13","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(64, 1, 1)","0","8.0","0.267136","0.000000","3.744000"
"11","3625558","python3.13","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(64, 1, 1)","0","8.0","0.267136","0.000000","3.776000"
"12","3625558","python3.13","127.0.0.1","void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithCast<1>, memory::StoreWithCast<1>>(int, T1, T2, T4, T5, T6, T7)","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.0","4.226432","0.000000","17.760000"
"13","3625558","python3.13","127.0.0.1","void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.0","8.393344","0.022400","12.960000"
"14","3625558","python3.13","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>>(T3)","1","7","(32, 16, 1)","(32, 1, 1)","0","8.0","8.439680","0.000000","27.808000"
"15","3625558","python3.13","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(1, 1, 1)","0","8.0","0.006784","0.000000","3.680000"
"16","3625558","python3.13","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(1, 1, 1)","0","8.0","0.008320","0.000000","3.904000"
"17","3625558","python3.13","127.0.0.1","void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, float, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(8192, 1, 1)","0","8.0","8.401920","0.017408","15.328000"
"18","3625558","python3.13","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.0","8.393600","0.000000","9.888000"
"19","3625558","python3.13","127.0.0.1","void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.0","4.222208","0.000000","15.520000"
"20","3625558","python3.13","127.0.0.1","ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn","1","7","(256, 1, 1)","(16, 4, 3)","0","8.0","38.722048","3.079040","115.744000"
"21","3625558","python3.13","127.0.0.1","ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn","1","7","(128, 1, 1)","(8, 4, 3)","0","8.0","12.603904","0.097792","31.680000"
"22","3625558","python3.13","127.0.0.1","void cublasLt::splitKreduce_kernel<32, 16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, 0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)","1","7","(32, 16, 1)","(32, 16, 1)","0","8.0","3.154176","0.000000","10.400000"
"23","3625558","python3.13","127.0.0.1","ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn","1","7","(128, 1, 1)","(8, 4, 3)","0","8.0","12.603776","0.022656","31.424000"
"24","3625558","python3.13","127.0.0.1","void cublasLt::splitKreduce_kernel<32, 16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, 0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)","1","7","(32, 16, 1)","(32, 16, 1)","0","8.0","3.154176","0.000000","10.528000"
"25","3625558","python3.13","127.0.0.1","void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.0","4.345088","0.000000","16.320000"
"26","3625558","python3.13","127.0.0.1","void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.0","2.114944","0.000000","10.976000"
"27","3625558","python3.13","127.0.0.1","void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(512, 1, 1)","(216, 2, 1)","0","8.0","4.201216","0.000000","26.496000"
"28","3625558","python3.13","127.0.0.1","void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.0","4.345216","0.000000","15.392000"
"29","3625558","python3.13","127.0.0.1","void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<c10::BFloat16>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.0","8.408320","0.000384","17.120000"
"30","3625558","python3.13","127.0.0.1","void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(1024, 1, 1)","0","8.0","1.199360","0.000000","8.416000"
"31","3625558","python3.13","127.0.0.1","void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(512, 1, 1)","0","8.0","0.542080","0.000000","7.424000"
"32","3625558","python3.13","127.0.0.1","void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(512, 1, 1)","(216, 2, 1)","0","8.0","1.055616","0.000000","13.248000"
"33","3625558","python3.13","127.0.0.1","void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(1024, 1, 1)","0","8.0","1.199360","0.000000","8.000000"
"34","3625558","python3.13","127.0.0.1","void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<c10::BFloat16>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(1024, 1, 1)","0","8.0","2.116864","0.000000","8.512000"
"35","3625558","python3.13","127.0.0.1","void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(512, 1, 1)","(216, 2, 1)","0","8.0","1.055616","0.000000","12.928000"
"36","3625558","python3.13","127.0.0.1","void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(512, 1, 1)","(216, 2, 1)","0","8.0","1.055488","0.000000","12.928000"
"37","3625558","python3.13","127.0.0.1","void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<128, 128, 64, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<128, 128, 64, 4, cutlass::bfloat16_t>>, 0, 1, 0, 0, 1, 1, 0, 0>(pytorch_flash::Flash_fwd_params)","1","7","(128, 1, 1)","(4, 1, 32)","0","8.0","6.364416","0.001152","56.864000"
"38","3625558","python3.13","127.0.0.1","ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn","1","7","(256, 1, 1)","(16, 4, 3)","0","8.0","38.721536","3.097216","114.304000"
"39","3625558","python3.13","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::BFloat16>, std::array<char *, 3>>(int, T2, T3)","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.0","8.394880","0.000000","10.208000"
"40","3625558","python3.13","127.0.0.1","void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithCast<1>, memory::StoreWithCast<1>>(int, T1, T2, T4, T5, T6, T7)","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.0","4.226432","0.000000","17.408000"
"41","3625558","python3.13","127.0.0.1","void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.0","8.393344","0.003456","12.256000"
"42","3625558","python3.13","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>>(T3)","1","7","(32, 16, 1)","(32, 1, 1)","0","8.0","8.439680","0.000000","27.552000"
"43","3625558","python3.13","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(1, 1, 1)","0","8.0","0.006784","0.000000","3.648000"
"44","3625558","python3.13","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(1, 1, 1)","0","8.0","0.008320","0.000000","3.968000"
"45","3625558","python3.13","127.0.0.1","void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, float, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(8192, 1, 1)","0","8.0","8.401664","0.003840","15.328000"
"46","3625558","python3.13","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.0","8.393600","0.000000","9.888000"
"47","3625558","python3.13","127.0.0.1","void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.0","4.222208","0.000000","15.264000"
"48","3625558","python3.13","127.0.0.1","void cutlass::Kernel2<cutlass_80_tensorop_s16816gemm_bf16_64x64_64x6_tn_align8>(T1::Params)","1","7","(128, 1, 1)","(8, 1, 8)","0","8.0","4.280576","0.000000","10.144000"
"49","3625558","python3.13","127.0.0.1","void cublasLt::splitKreduce_kernel<32, 16, int, float, __nv_bfloat16, float, __nv_bfloat16, 0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)","1","7","(32, 16, 1)","(1, 32, 1)","0","8.0","0.139008","0.000000","4.384000"
"50","3625558","python3.13","127.0.0.1","void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithCast<1>, memory::StoreWithCast<1>>(int, T1, T2, T4, T5, T6, T7)","1","7","(128, 1, 1)","(8, 1, 1)","0","8.0","0.040320","0.000000","7.872000"
"51","3625558","python3.13","127.0.0.1","void <unnamed>::softmax_warp_forward<float, float, float, 3, 0, 0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)","1","7","(8, 16, 1)","(16, 1, 1)","0","8.0","0.022656","0.000000","4.128000"
"52","3625558","python3.13","127.0.0.1","void sbtopk::gatherTopK<float, unsigned int, 2, 0>(detail::TensorInfo<const T1, T2>, T2, T2, bool, T2, T2, detail::TensorInfo<T1, T2>, T2, detail::TensorInfo<long, T2>, T2, T1 *)","1","7","(32, 1, 1)","(512, 1, 1)","0","8.0","0.035072","0.000256","14.176000"
"53","3625558","python3.13","127.0.0.1","void at::bitonicSortKVInPlace<2, (int)-1, 16, 16, float, long, at::GTOp<float, 1>, unsigned int>(detail::TensorInfo<T5, T8>, T8, T8, T8, detail::TensorInfo<T6, T8>, T8, T7)","1","7","(16, 1, 1)","(512, 1, 1)","0","8.0","0.028800","0.000000","11.008000"
"54","3625558","python3.13","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<float, at::func_wrapper_t<float, at::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, 4, 4>>(T3)","1","7","(2, 256, 1)","(2, 1, 1)","0","8.0","0.054912","0.000000","7.136000"
"55","3625558","python3.13","127.0.0.1","void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, float, binary_internal::DivFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(4, 1, 1)","0","8.0","0.019200","0.000000","5.280000"
"56","3625558","python3.13","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(1, 1, 1)","0","8.0","0.009088","0.000000","3.744000"
"57","3625558","python3.13","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::FillFunctor<c10::BFloat16>, std::array<char *, 1>>(int, T2, T3)","1","7","(128, 1, 1)","(2048, 1, 1)","0","8.0","0.004096","0.000000","5.856000"
"58","3625558","python3.13","127.0.0.1","void at::vectorized_elementwise_kernel<2, at::FillFunctor<long>, std::array<char *, 1>>(int, T2, T3)","1","7","(128, 1, 1)","(8, 1, 1)","0","8.0","0.004224","0.000000","3.008000"
"59","3625558","python3.13","127.0.0.1","void at::_scatter_gather_elementwise_kernel<128, 8, void at::_cuda_scatter_fill_internal_kernel<at::OpaqueType<8>, long>::operator ()<at::TensorAssign>(at::TensorIterator &, at::OpaqueType<8>, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(1, 1, 1)","0","8.0","0.046464","0.000000","10.592000"
"60","3625558","python3.13","127.0.0.1","void at::reduce_kernel<128, 4, at::ReduceOp<long, at::func_wrapper_t<long, at::sum_functor<long, long, long>::operator ()(at::TensorIterator &)::[lambda(long, long) (instance 1)]>, unsigned int, long, 4, 4>>(T3)","1","7","(2, 64, 1)","(1, 1, 1)","0","8.0","0.135296","0.000000","12.416000"
"61","3625558","python3.13","127.0.0.1","void at::vectorized_elementwise_kernel<4, void at::compare_scalar_kernel<long>(at::TensorIteratorBase &, at::<unnamed>::OpType, T1)::[lambda(long) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(1, 1, 1)","0","8.0","0.008832","0.000000","4.288000"
"62","3625558","python3.13","127.0.0.1","void at_cuda_detail::DeviceReduceSingleTileKernel<at_cuda_detail::DeviceReducePolicy<int, unsigned long long, __4::plus<void>>::Policy600, at_cuda_detail::TransformInputIterator<bool, at::<unnamed>::NonZeroOp<bool>, const bool *, long>, int *, unsigned long long, __4::plus<void>, int, int, __4::__identity>(T2, T3, T4, T5, T6, T8)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.0","0.012672","0.000000","4.192000"
"63","3625558","python3.13","127.0.0.1","void at_cuda_detail::DeviceCompactInitKernel<at_cuda_detail::ScanTileState<int, 1>, int *>(T1, int, T2)","1","7","(128, 1, 1)","(1, 1, 1)","0","8.0","0.002688","0.000000","3.104000"
"64","3625558","python3.13","127.0.0.1","void at_cuda_detail::DeviceSelectSweepKernel<at_cuda_detail::device_select_policy_hub<long, bool, int, 0, 0>::Policy900, at_cuda_detail::CountingInputIterator<long, long>, at_cuda_detail::TransformInputIterator<bool, at::<unnamed>::NonZeroOp<bool>, const bool *, long>, long *, int *, at_cuda_detail::ScanTileState<int, 1>, at_cuda_detail::NullType, at_cuda_detail::NullType, int, 0, 0>(T2, T3, T4, T5, T6, T7, T8, T9, int, at_cuda_detail::vsmem_t)","1","7","(384, 1, 1)","(1, 1, 1)","0","8.0","0.030720","0.000000","4.896000"
"65","3625558","python3.13","127.0.0.1","void at::index_elementwise_kernel<128, 4, void at::gpu_index_kernel<void at::index_kernel_impl<at::OpaqueType<8>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)","1","7","(128, 1, 1)","(2, 1, 1)","0","8.0","0.108288","0.000000","10.336000"
"66","3625558","python3.13","127.0.0.1","void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(4, 1, 1)","0","8.0","0.018304","0.000000","4.992000"
"67","3625558","python3.13","127.0.0.1","void at_cuda_detail::DeviceReduceSingleTileKernel<at_cuda_detail::DeviceReducePolicy<int, unsigned long long, __4::plus<void>>::Policy600, at_cuda_detail::TransformInputIterator<bool, at::<unnamed>::NonZeroOp<long>, const long *, long>, int *, unsigned long long, __4::plus<void>, int, int, __4::__identity>(T2, T3, T4, T5, T6, T8)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.0","0.022400","0.000000","5.952000"
"68","3625558","python3.13","127.0.0.1","void at_cuda_detail::DeviceCompactInitKernel<at_cuda_detail::ScanTileState<int, 1>, int *>(T1, int, T2)","1","7","(128, 1, 1)","(1, 1, 1)","0","8.0","0.002688","0.000000","3.232000"
"69","3625558","python3.13","127.0.0.1","void at_cuda_detail::DeviceSelectSweepKernel<at_cuda_detail::device_select_policy_hub<long, bool, int, 0, 0>::Policy900, at_cuda_detail::CountingInputIterator<long, long>, at_cuda_detail::TransformInputIterator<bool, at::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::ScanTileState<int, 1>, at_cuda_detail::NullType, at_cuda_detail::NullType, int, 0, 0>(T2, T3, T4, T5, T6, T7, T8, T9, int, at_cuda_detail::vsmem_t)","1","7","(384, 1, 1)","(1, 1, 1)","0","8.0","0.039552","0.000000","5.024000"
"70","3625558","python3.13","127.0.0.1","void at::<unnamed>::write_indices<long>(long *, at::<unnamed>::TensorDims<T1>, int, T1, long *, long)","1","7","(256, 1, 1)","(1, 1, 1)","0","8.0","0.038528","0.000000","7.168000"
"71","3625558","python3.13","127.0.0.1","void at::vectorized_gather_kernel<16, long>(char *, char *, T2 *, int, long, long, long, long, bool)","1","7","(256, 1, 1)","(109, 2, 1)","0","8.0","0.897280","0.000000","5.152000"
"72","3625558","python3.13","127.0.0.1","ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_tn","1","7","(256, 1, 1)","(56, 1, 3)","0","8.0","121.248640","5.281024","129.760000"
